Dabie Knobby Newt
Hainan Knobby Newt
Himalayan Salamander
Kachin Crocodile Newt
Red-tailed Knobby Newt
浏阳疣螈
Mangshan Crocodile Newt
Ywangan Crocodile Newt
Panha's Knobby Newt
Pasmans’ Crocodile Newt
Doi Phu Kha Crocodile Newt
Chuannan Crocodile Newt
Red Knobby Newt
Sparreboom’s Crocodile Newt
Taliang Knobby Newt
Uéno's Knobby Newt
Crocodile Newt
Vietnamese Crocodile Newt
Wenxian Knobby Newt
Tiannan Crocodile Newt
Cayenne Caecilian
Cunha's Caecilian
Rubber Eel
Anamalai Globular Frog
Indian Globular Frog
Mountain Globular Frog
Indian Dot Frog
Nagao's Pug-snout Frog
Brown Pug-snout Frog
Half-webbed Pug-snout Frog
Lesser Balloon Frog
Sri Lankan Painted Frog
Malabar Dot Frog
Variable Ramanella
Montane Toadlet
Jabiru Toadlet
Derby Toadlet
Northern Toadlet
Small-headed Toadlet
Fat Toadlet
Howard River Toadlet
Dusky Toadlet
Glandular Toadlet
Flood Plain Toadlet
Smooth Toadlet
Stonemason’s Toadlet
Littlejohn’s Toadlet
Marbled Toadlet
Martin’s Toadlet
Tanami Toadlet
Mimic Toadlet
Small Toadlet
Mjoberg’s Toadlet
Alexandria Toadlet
Wrinkled Toadlet
Northwest Toadlet
Mole Toadlet
Blacksoil Toadlet
Tyler’s Toadlet
Gansi Caecilian
Chengalam Caecilian
Malabar Caecilian
Menon's Caecilian
Narayan's Caecilian
Oommen's Caecilian
Sharp-tailed Caecilian
Patch-nosed Salamander
Amatola Toad
Sand Toad
Karoo Toad
Inyanga Toad
Paradise Toad
Tay Nguyen Dwarf Frog
Chiang Rai Dwarf Frog
Orlov’s Dwarf Frog
Rancho Grande Glass Frog
Castroviejo glass-frog
Bolivar Giant Glass Frog
Venezuela Cochran Frog
Rita's Cochran Frog
Humboldt's Glass Frog
Bamboutos Smalltongue Toad
Mertens' Smalltongue Toad
Buea Smalltongue Toad
Tandy's Smalltongue Toad
Javan Torrent Frog
Spotted-snout Frog
Kongkang-jeram Modiglian
Sumatran Torrent Frog
Mount Okou Wolterstorff Toad
Cameroon Wolterstorff Toad
Humbali Village Toad
Konkan Tiger Toad
False Fraser's Clawed Frog
Volcano Clawed Frog
Andre's Clawed Frog
Marsabit Clawed Frog
Mawa Clawed Frog
Biafran Clawed Frog
Eritrea Clawed Frog
Cameroon Clawed Frog
Bamiléké Clawed Frog
Fischberg's Clawed Frog
Fraser's Clawed Frog
Gill's Platanna
Itombwe Massif Clawed Frog
Kobel's Clawed Frog
African Clawed Toad
Largen's Clawed Frog
Lendu Plateau Clawed Frog
Lake Oku Clawed Frog
Gabon Clawed Frog
Muller's Clawed Frog
Upland Clawed Frog
Bouchia Clawed Frog
Uganda Clawed Frog
Tropical Clawed Frog
Kivu Clawed Frog
Lake Victoria Clawed Frog
De Witte's Clawed Frog
Fly River Fanged Frog
Arfak Fanged Frog
Digul River Fanged Frog
Ocellated Snouted Frog
Eipomek Snouted Frog
Giant Fanged Frog
Morobe Fanged Frog
Parker's Snouted Frog
Ocellated Fanged Frog
Hatam Fanged Frog
Indonesian Fanged Frog
Munggona Fanged Frog
Zweifel's Snouted Frog
Lae Fanged Frog
Madang Fanged Frog
Cochabamba Robber Frog
Mercedes' Robber Frog
Katak-parasut Bintik-hitam
Amami Green Tree Frog
Forest Green Tree Frog
Farmland Green Treefrog
Orange-belly Treefrog
Chenfu's Treefrog
Blanford's Whipping Frog
Dubois' Whipping Frog
Baoxing Tree Frog
Dulit Flying Frog
Thao Whipping Frog
胡氏树蛙
洪佛树蛙
White-striped Treefrog
丽水树蛙
Minimal Treefrog
Nantou Flying Frog
黑点树蛙
Omei Treefrog
Japanese Flying Frog
Tributary Flying Frog
Malayan Flying Frog
Puer tree frog
Japanese Gliding Frog
Bordoloi's Tree Frog
Taipei Flying Frog
Lichuan Treefrog
瑶山树蛙
Yinggelin Treefrog
Anhui Tree Frog
